--- DIAGNOSING FOLDER LOCK ON: C:\Users\user\AppData\Local\Programs\Study Tracker ---
Current Time: 2026-05-28 01:51:53
FAIL: Folder is locked. Error: The process cannot access the file because it is being used by another process.

--- ALL RUNNING PROCESSES ---
PID: 43252 | Name: Adobe Crash Processor | Company: Adobe Inc. | Path: C:\Program Files\Adobe\Adobe Creative Cloud Experience\js\node_modules\adobe-cr\build\Release\Adobe Crash Processor.exe
PID: 22712 | Name: mscopilot | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot.exe
PID: 24684 | Name: mscopilot | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot.exe
PID: 28444 | Name: mscopilot | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot.exe
PID: 30392 | Name: mscopilot | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot.exe
PID: 34192 | Name: mscopilot_proxy | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Copilot\Application\mscopilot_proxy.exe
PID: 14788 | Name: msedge | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 22088 | Name: msedge | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 23312 | Name: msedge | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 24776 | Name: msedge | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 26304 | Name: msedge | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 26868 | Name: msedge | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 29140 | Name: msedge | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 29160 | Name: msedge | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 29824 | Name: msedge | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 30380 | Name: msedge | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 37284 | Name: msedge | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 43196 | Name: msedge | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
PID: 43480 | Name: msedge | Company: Microsoft Corporation | Path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
